"id","advice","adviceLastChangedAt","bonus","bonusLastChangedAt","endReason","endReasonLastChangedAt","ended","endedLastChangedAt","exitStep","exitStepLastChangedAt","exitSurvey","exitSurveyLastChangedAt","gameID","gameIDLastChangedAt","intro","introLastChangedAt","introDone","introDoneLastChangedAt","participantID","participantIDLastChangedAt","participantIdentifier","participantIdentifierLastChangedAt","treatment","treatmentLastChangedAt","treatmentName","treatmentNameLastChangedAt","urlParams","urlParamsLastChangedAt","writtenPlan","writtenPlanLastChangedAt","exitStepDone","exitStepDoneLastChangedAt"
"01KFYB99KNWSSVSZH2Z8AR5BF6","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:50:06.29846533Z",169,"2026-01-26T23:56:41.873151143Z","","","game ended","2026-01-26T23:56:52.805362614Z",1,"2026-01-26T23:57:58.83200562Z","{""adviceFollowed"":""yes as we only had one collision. "",""partnerAdvice"":"""",""feedback"":""My partner kept picking C it seemed to maximize the bonus. ""}","2026-01-26T23:57:58.835894637Z","01KFYB3WPHEABJK40AH8192H19","2026-01-26T23:51:21.567122082Z",3,"2026-01-26T23:50:06.361066052Z","true","2026-01-26T23:51:45.28647787Z","01KFYB99AQGR3ATGNE9BKW2QGH","2026-01-26T23:47:36.181444313Z","5831f08ebfb3b400015a6ad4","2026-01-26T23:47:36.181444313Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:47:36.187928403Z","CG_cooperate","2026-01-26T23:47:36.187928403Z","{""PROLIFIC_PID"":""5831f08ebfb3b400015a6ad4"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fcfb8eb34c0633afaf5a""}","2026-01-26T23:47:36.377044154Z","{""plan"":""I will tell the partner to park in different spots and different colors to avoid collisions. ""}","2026-01-26T23:51:45.289420826Z",NA,NA
"01KFYAJQA3C62WKZFY3CH3P1MW","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:36:56.162128697Z",148,"2026-01-26T23:39:15.703896469Z","","","game ended","2026-01-26T23:39:26.44022858Z",1,"2026-01-26T23:39:55.561036481Z","{""adviceFollowed"":""My partner started getting very selfish, so I had to adapt my strategy and get selfish too"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:39:55.56182388Z","01KFY9K38ZXYCWCYYG4A3WMAZW","2026-01-26T23:36:46.035440294Z",3,"2026-01-26T23:36:56.16321243Z","true","2026-01-26T23:37:31.563836748Z","01KFYAJPVRCF5SNY5MQG4YN4DM","2026-01-26T23:35:16.547886507Z","6932ee92a41f886467ca2fa6","2026-01-26T23:35:16.547886507Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:35:16.552201488Z","CG_cooperate","2026-01-26T23:35:16.552201488Z","{""PROLIFIC_PID"":""6932ee92a41f886467ca2fa6"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fa1889855cd3abb01f5d""}","2026-01-26T23:35:16.798411767Z","{""plan"":""I will try to go for the orange parking spots. Mainly for B (unless I see my partner is choosing B consistently)""}","2026-01-26T23:37:31.564301887Z",NA,NA
"01KFYBBBMECEDYFV4C62CFDJYT","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:50:14.877566252Z",210,"2026-01-26T23:53:52.796627337Z","","","game ended","2026-01-26T23:54:00.478676352Z",1,"2026-01-26T23:54:44.396761408Z","{""adviceFollowed"":""Once it was figured out yes we followed advice well."",""partnerAdvice"":"""",""feedback"":""No problems encountered.""}","2026-01-26T23:54:44.392961787Z","01KFYB3WF3TYJE8PQD5KPHR31A","2026-01-26T23:50:57.791740065Z",3,"2026-01-26T23:50:14.889719906Z","true","2026-01-26T23:51:21.553932005Z","01KFYBBB8YHSRCY1S7Z0NGM330","2026-01-26T23:48:43.790621038Z","67ad21a9ed8136d6c3b73129","2026-01-26T23:48:43.790621038Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:48:43.797944655Z","CG_cooperate","2026-01-26T23:48:43.797944655Z","{""PROLIFIC_PID"":""67ad21a9ed8136d6c3b73129"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fd25bae7e58ecca8f564""}","2026-01-26T23:48:44.019885024Z","{""plan"":""My game plan is to find an outcome that is fair for both of us. This means part in the A or B slots as the regular earnings are the same.""}","2026-01-26T23:51:21.544812359Z",NA,NA
"01KFYBC383YX5QMY6R7S8BNN1P","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:50:29.783768592Z",240,"2026-01-26T23:54:23.236706043Z","","","game ended","2026-01-26T23:54:32.284669191Z",1,"2026-01-26T23:54:57.022556964Z","{""adviceFollowed"":""Yes, we cooperated well I think"",""partnerAdvice"":"""",""feedback"":""Not really""}","2026-01-26T23:54:57.018245614Z","01KFYB3W7FY6N2QQZCZ02XNG5B","2026-01-26T23:49:33.791348509Z",3,"2026-01-26T23:50:29.786335644Z","true","2026-01-26T23:50:57.774182425Z","01KFYBC2QFC9BPNW1MVA01NJ0F","2026-01-26T23:49:07.971390707Z","5fdbbf98516177026985ad36","2026-01-26T23:49:07.971390707Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:49:07.97897745Z","CG_cooperate","2026-01-26T23:49:07.97897745Z","{""PROLIFIC_PID"":""5fdbbf98516177026985ad36"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fbe227f0cb76e60a5e5b""}","2026-01-26T23:49:08.410155157Z","{""plan"":""I would try to make us both park in orange colour, different spots, to maximize the payout""}","2026-01-26T23:50:57.771432572Z",NA,NA
"01KFYBGSQ1W76F4WSGYP9B5TVC","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:53:53.755153532Z",228,"2026-01-26T23:56:41.398079682Z","","","game ended","2026-01-26T23:56:48.613078881Z",1,"2026-01-26T23:57:39.019489552Z","{""adviceFollowed"":""no. i was selfish and did not follow the advice. i think the right thing would've been to both go yellow each time, one A, the oher B"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:57:39.023465712Z","01KFYB4CEZB47EAXPBNJFZR78B","2026-01-26T23:54:11.252027467Z",3,"2026-01-26T23:53:53.758354744Z","true","2026-01-26T23:54:24.781030571Z","01KFYBGS6KX1XG6ZFWSNH19QX5","2026-01-26T23:51:42.049774996Z","5730f0a7dd6617000ed945c9","2026-01-26T23:51:42.049774996Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:51:42.058524396Z","CG_cooperate","2026-01-26T23:51:42.058524396Z","{""PROLIFIC_PID"":""5730f0a7dd6617000ed945c9"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fdf1b3985e7b62ce7611""}","2026-01-26T23:51:42.334682873Z","{""plan"":""i'll try to maximise my bonus and go for C""}","2026-01-26T23:54:24.784350124Z",NA,NA
"01KFYAPM9Y8C29J4GGCK38PQBZ","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:38:20.83547861Z",236,"2026-01-26T23:42:29.573704411Z","","","game ended","2026-01-26T23:42:45.407951387Z",1,"2026-01-26T23:43:35.415548665Z","{""adviceFollowed"":""I think we tried to alternate to give the other the chance to get more points."",""partnerAdvice"":"""",""feedback"":""Nope.""}","2026-01-26T23:43:35.408921025Z","01KFY9K3FN5263WR0FAQX9QS28","2026-01-26T23:37:31.574510631Z",3,"2026-01-26T23:38:20.840374907Z","true","2026-01-26T23:38:59.683340729Z","01KFYAPM2M4P53M5G3BW4XZGMH","2026-01-26T23:37:24.542870088Z","66eb1a41306925cf993d6490","2026-01-26T23:37:24.542870088Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:37:24.546691964Z","CG_cooperate","2026-01-26T23:37:24.546691964Z","{""PROLIFIC_PID"":""66eb1a41306925cf993d6490"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fa8b2f8d1edf7f6e0e64""}","2026-01-26T23:37:24.712603626Z","{""plan"":""Park is the second highest point parking space.""}","2026-01-26T23:38:59.674794753Z",NA,NA
"01KFYB42CMQ2FE9CDCWNCB7T5G","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:46:08.522964372Z",254,"2026-01-26T23:48:54.674434399Z","","","game ended","2026-01-26T23:49:05.795061499Z",1,"2026-01-26T23:49:25.34977474Z","{""adviceFollowed"":""I don't really know"",""partnerAdvice"":"""",""feedback"":""None?""}","2026-01-26T23:49:25.353736737Z","01KFYB2F0VT86G75RZSSQ427N5","2026-01-26T23:46:26.62182751Z",3,"2026-01-26T23:46:08.527810627Z","true","2026-01-26T23:46:50.547592878Z","01KFYB41SAA43DSXYYFY99G69T","2026-01-26T23:44:44.948052407Z","5f8eeac767e1c50ab098f20c","2026-01-26T23:44:44.948052407Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:44:44.952502428Z","CG_cooperate","2026-01-26T23:44:44.952502428Z","{""PROLIFIC_PID"":""5f8eeac767e1c50ab098f20c"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fc4f8f80ef3613f579f8""}","2026-01-26T23:44:45.277128135Z","{""plan"":""Repeat C-D / D-C""}","2026-01-26T23:46:50.54262276Z",NA,NA
"01KFYB69ZXZZRYB8H8P54B5964","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:47:10.726234109Z",240,"2026-01-26T23:50:22.370179691Z","","","game ended","2026-01-26T23:50:29.471008638Z",1,"2026-01-26T23:51:35.125633898Z","{""adviceFollowed"":""Yes, once we found an agreement we kept picking the same spots to maximise earnings"",""partnerAdvice"":"""",""feedback"":""Everything went smooth, the examples were helpful. Maybe remind more what \""MU\"" means would be even more helpful""}","2026-01-26T23:51:35.122752009Z","01KFYB2F6CJQFAY8SNS54WMQNW","2026-01-26T23:47:38.45199817Z",3,"2026-01-26T23:47:10.728179281Z","true","2026-01-26T23:47:42.014576453Z","01KFYB69EV34XX6JWRKSY29QTP","2026-01-26T23:45:58.269855513Z","5b70f979b719140001ee93b9","2026-01-26T23:45:58.269855513Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:45:58.276316401Z","CG_cooperate","2026-01-26T23:45:58.276316401Z","{""PROLIFIC_PID"":""5b70f979b719140001ee93b9"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fc99550978c0696bec10""}","2026-01-26T23:45:58.551266872Z","{""plan"":""I will try to pick a spot that gives fair earnings to both.""}","2026-01-26T23:47:42.012466856Z",NA,NA
"01KFYB6HP9C8PTA12DQZ5FKSWY","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:49:11.781590847Z",179,"2026-01-26T23:52:49.13864084Z","","","game ended","2026-01-26T23:53:01.763396081Z",1,"2026-01-26T23:53:24.930079167Z","{""adviceFollowed"":""Reasonably well we figured it out in the end "",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:53:24.921752101Z","01KFYB2FBWSZHHMASWSC1DBXFY","2026-01-26T23:48:21.693055108Z",3,"2026-01-26T23:49:11.784061858Z","true","2026-01-26T23:49:33.772472317Z","01KFYB6GT496V880VATVXYP1AX","2026-01-26T23:46:06.15392059Z","610b1f14463b800b75ec7b44","2026-01-26T23:46:06.15392059Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:46:06.158992503Z","CG_cooperate","2026-01-26T23:46:06.158992503Z","{""PROLIFIC_PID"":""610b1f14463b800b75ec7b44"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fc9b6c495ecb4b5d7fa8""}","2026-01-26T23:46:06.605714362Z","{""plan"":""maximise earnings for both players wherever possible ""}","2026-01-26T23:49:33.769026314Z",NA,NA
"01KFYB8G53HNHQJ97AP2S3KDH0","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:50:02.158880375Z",225,"2026-01-26T23:53:52.796627337Z","","","game ended","2026-01-26T23:54:00.478676352Z",1,"2026-01-26T23:54:23.486992761Z","{""adviceFollowed"":""Yes, we stayed at the same parking spot so we know where to park"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:54:23.484120925Z","01KFYB3WF3TYJE8PQD5KPHR31A","2026-01-26T23:50:57.791740065Z",3,"2026-01-26T23:50:02.167348368Z","true","2026-01-26T23:51:21.47236566Z","01KFYB8FXSP93MZJT7D4P4Q7HH","2026-01-26T23:47:10.115582211Z","659c0682d109f8537a89fdd3","2026-01-26T23:47:10.115582211Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:47:10.122902983Z","CG_cooperate","2026-01-26T23:47:10.122902983Z","{""PROLIFIC_PID"":""659c0682d109f8537a89fdd3"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fce28593b18dce5ffd09""}","2026-01-26T23:47:10.242108992Z","{""plan"":""Park at the same blue colour, but alternate between C and D""}","2026-01-26T23:51:21.469593925Z",NA,NA
"01KFYASXNBDJ4R3MWYBDS7YMRK","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:40:25.051256576Z",98,"2026-01-26T23:44:18.074179931Z","","","game ended","2026-01-26T23:44:28.571415093Z",1,"2026-01-26T23:45:02.012651452Z","{""adviceFollowed"":""yes we did."",""partnerAdvice"":"""",""feedback"":""wish I knew the purpose of this game?""}","2026-01-26T23:45:02.010949966Z","01KFY9K42AHW7GHFTXMN7EGHFW","2026-01-26T23:41:03.303595555Z",3,"2026-01-26T23:40:25.051941041Z","true","2026-01-26T23:41:19.00229184Z","01KFYASXDV5T8JFJH00JV9BG5A","2026-01-26T23:39:12.427485499Z","5c6ae4c31b9d0e000190bacc","2026-01-26T23:39:12.427485499Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:39:12.431605319Z","CG_cooperate","2026-01-26T23:39:12.431605319Z","{""PROLIFIC_PID"":""5c6ae4c31b9d0e000190bacc"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fb09d9955eb343c6b4e7""}","2026-01-26T23:39:12.556062201Z","{""plan"":""I will try to see how his gameplay is and take it from there.""}","2026-01-26T23:41:19.001521114Z",NA,NA
"01KFYBM7Q48ZQGBHDWZ6BBJSV4","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:54:12.340317971Z",120,"2026-01-26T23:56:41.398079682Z","","","game ended","2026-01-26T23:56:48.613078881Z",1,"2026-01-26T23:57:17.641654669Z","{""adviceFollowed"":""I think so."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:57:17.637555523Z","01KFYB4CEZB47EAXPBNJFZR78B","2026-01-26T23:54:11.252027467Z",3,"2026-01-26T23:54:12.349600618Z","true","2026-01-26T23:54:30.173604058Z","01KFYBM7H1ZEKH67Y5SDH87XHN","2026-01-26T23:53:34.69256638Z","69615a3b6d4028f4b505c75e","2026-01-26T23:53:34.69256638Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:53:34.701735662Z","CG_cooperate","2026-01-26T23:53:34.701735662Z","{""PROLIFIC_PID"":""69615a3b6d4028f4b505c75e"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fe6c778f686c1d533615""}","2026-01-26T23:53:34.801063336Z","{""plan"":""Riding on pure vibes.""}","2026-01-26T23:54:30.177056549Z",NA,NA
"01KFYBTYPJZS5VP0D5062RBF1G","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:58:11.719653296Z",260,"2026-01-27T00:00:43.587281624Z","","","game ended","2026-01-27T00:00:52.238837088Z",1,"2026-01-27T00:01:32.927790884Z","{""adviceFollowed"":""yes, we both chose different parking spots and kept our choice until the end"",""partnerAdvice"":"""",""feedback"":""no problems""}","2026-01-27T00:01:32.932080652Z","01KFYB4CPT3WCXNEGK2FSZ9Z0J","2026-01-26T23:57:14.845094733Z",3,"2026-01-26T23:58:11.726441589Z","true","2026-01-26T23:58:38.824890055Z","01KFYBTYDEYY32WFW6MKWPRRB4","2026-01-26T23:57:14.834483526Z","66b28880dc21e9ed4061d615","2026-01-26T23:57:14.834483526Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:57:14.845094733Z","CG_cooperate","2026-01-26T23:57:14.845094733Z","{""PROLIFIC_PID"":""66b28880dc21e9ed4061d615"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fd995bee6b5256c67eac""}","2026-01-26T23:57:15.157524395Z","{""plan"":""I will try to maximize the chance to park in different spots of the same color""}","2026-01-26T23:58:38.820936451Z",NA,NA
"01KFYBA3M2668EBA70MXY57ST4","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:51:03.562473346Z",298,"2026-01-26T23:56:41.873151143Z","","","game ended","2026-01-26T23:56:52.805362614Z",1,"2026-01-26T23:57:59.565727958Z","{""adviceFollowed"":""YES, we both got bonus. "",""partnerAdvice"":"""",""feedback"":""None, Thanks""}","2026-01-26T23:57:59.569884041Z","01KFYB3WPHEABJK40AH8192H19","2026-01-26T23:51:21.567122082Z",3,"2026-01-26T23:51:03.55970455Z","true","2026-01-26T23:52:25.800633628Z","01KFYBA350PZGNZ6NWGNTF81S9","2026-01-26T23:48:02.818071875Z","5d6e3802ec4df400153b7ed4","2026-01-26T23:48:02.818071875Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:48:02.822776285Z","CG_cooperate","2026-01-26T23:48:02.822776285Z","{""PROLIFIC_PID"":""5d6e3802ec4df400153b7ed4"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fcad6c495ecb4b5d7fad""}","2026-01-26T23:48:03.088193138Z","{""plan"":""I am taking a strategy to park in high bonus to trick my partner""}","2026-01-26T23:52:25.806514263Z",NA,NA
"01KFYBFBQ938JGQZ9B23SJFTQ1","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:53:27.610249805Z",227,"2026-01-26T23:55:48.582996663Z","","","game ended","2026-01-26T23:55:56.084666255Z",1,"2026-01-26T23:56:23.345264133Z","{""adviceFollowed"":""Yes, we both kept parking in A and B."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:56:23.330303731Z","01KFYB4CB1G2R7A023X1DQ936J","2026-01-26T23:53:04.537828139Z",3,"2026-01-26T23:53:27.621078075Z","true","2026-01-26T23:54:11.239383575Z","01KFYBFBGH2SGYEYRHAZA89N3D","2026-01-26T23:50:54.953613959Z","66318a453cf195962fd393ba","2026-01-26T23:50:54.953613959Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:50:54.961833482Z","CG_cooperate","2026-01-26T23:50:54.961833482Z","{""PROLIFIC_PID"":""66318a453cf195962fd393ba"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fdb3ea9ad90b4c064ffe""}","2026-01-26T23:50:55.091121324Z","{""plan"":""We should both just keep parking in A and B.""}","2026-01-26T23:54:11.236838267Z",NA,NA
"01KFYAC23P63FQXW0M94C6K5F1","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:33:22.793134129Z",187,"2026-01-26T23:38:29.361256613Z","","","game ended","2026-01-26T23:38:47.215069389Z",1,"2026-01-26T23:39:52.956215042Z","{""adviceFollowed"":""Yes, i think we followed my initial plan "",""partnerAdvice"":"""",""feedback"":""No""}","2026-01-26T23:39:52.955407977Z","01KFY9HTK0EK1PCHVKAZEZ3J5Q","2026-01-26T23:31:38.235561422Z",3,"2026-01-26T23:33:22.792861296Z","true","2026-01-26T23:34:01.121746277Z","01KFYAC1FDKPEVCMFY55PFP86P","2026-01-26T23:31:38.230767177Z","5e3c565bd3245203baf54ad7","2026-01-26T23:31:38.230767177Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:31:38.235561422Z","CG_cooperate","2026-01-26T23:31:38.235561422Z","{""PROLIFIC_PID"":""5e3c565bd3245203baf54ad7"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977f935f47feb3a0156853c""}","2026-01-26T23:31:38.57089796Z","{""plan"":""Try to find a plan to maximize earning for both""}","2026-01-26T23:34:01.121511706Z",NA,NA
"01KFYAXC47RDBBPX64WAKXNAG7","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:44:51.779384267Z",222,"2026-01-26T23:50:19.130344823Z","","","game ended","2026-01-26T23:50:28.596992257Z",1,"2026-01-26T23:51:05.130333424Z","{""adviceFollowed"":""Yes I do. I was happy to give my partner a little bit more if it meant I was able to get more than trying to fight over the maximum amount. Very happy"",""partnerAdvice"":"""",""feedback"":""None""}","2026-01-26T23:51:05.13305214Z","01KFYB2EVG398299GP4TR87MGB","2026-01-26T23:45:43.34741785Z",3,"2026-01-26T23:44:51.784548762Z","true","2026-01-26T23:45:52.487357093Z","01KFYAXBW24VP9DWTG59J34G7Z","2026-01-26T23:41:05.543481Z","64136140e1cce438bf993257","2026-01-26T23:41:05.543481Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:41:05.547925683Z","CG_cooperate","2026-01-26T23:41:05.547925683Z","{""PROLIFIC_PID"":""64136140e1cce438bf993257"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977f9564c1af173069deb3f""}","2026-01-26T23:41:05.697162207Z","{""plan"":""I want to maximize the amount of money I make and I don't care if my partner makes more me than me so I'll recommend him to park in orange every time so we can not fight over who makes more.""}","2026-01-26T23:45:52.485481039Z",NA,NA
"01KFYBBACTTJ7QBHA9H2J74KE1","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:52:35.521488524Z",115,"2026-01-26T23:54:48.327867414Z","","","game ended","2026-01-26T23:55:00.315214516Z",1,"2026-01-26T23:55:39.94209044Z","{""adviceFollowed"":""No, my partner kept picking the same thing as me."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:55:39.938241471Z","01KFYB3WWWMA31YM2R8S0EP230","2026-01-26T23:52:25.817206712Z",3,"2026-01-26T23:52:35.518799315Z","true","2026-01-26T23:53:04.524190648Z","01KFYBB9ZT222VDQVJY1HSK5NS","2026-01-26T23:48:42.522144947Z","669d8b26896ecc9457727c9f","2026-01-26T23:48:42.522144947Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:48:42.531639634Z","CG_cooperate","2026-01-26T23:48:42.531639634Z","{""PROLIFIC_PID"":""669d8b26896ecc9457727c9f"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fd310a3d654cc9bdcb82""}","2026-01-26T23:48:42.697141283Z","{""plan"":""I am going to pick C every time to maximize my profits.""}","2026-01-26T23:53:04.359440234Z",NA,NA
"01KFYBJB24E0V13SFYEY1T6PV1","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:54:52.441410731Z",200,"2026-01-27T00:00:03.03618674Z","","","game ended","2026-01-27T00:00:21.790434792Z",1,"2026-01-27T00:01:06.317551181Z","{""adviceFollowed"":""yes, i followed the advice well and answered properly"",""partnerAdvice"":"""",""feedback"":""no""}","2026-01-27T00:01:06.311698224Z","01KFYB4CK59YSD539EMMQ4H53N","2026-01-26T23:54:30.184601791Z",3,"2026-01-26T23:54:52.444929144Z","true","2026-01-26T23:55:37.880308468Z","01KFYBJ9YDDD7DGZZSNN1K5YB3","2026-01-26T23:52:32.58084144Z","61767385d5bf6ad7a176572c","2026-01-26T23:52:32.58084144Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:52:32.58856257Z","CG_cooperate","2026-01-26T23:52:32.58856257Z","{""PROLIFIC_PID"":""61767385d5bf6ad7a176572c"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977fddf8a731a5240d7b899""}","2026-01-26T23:52:33.245448284Z","{""plan"":""i will choose c""}","2026-01-26T23:55:37.876433693Z",NA,NA
"01KFYAB4M3RBZX0JGFF3J238ZT","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-26T23:33:31.93888701Z",193,"2026-01-26T23:38:29.361256613Z","","","game ended","2026-01-26T23:38:47.215069389Z",1,"2026-01-26T23:39:17.571126599Z","{""adviceFollowed"":""yes, we only had one collision"",""partnerAdvice"":"""",""feedback"":""""}","2026-01-26T23:39:17.5680648Z","01KFY9HTK0EK1PCHVKAZEZ3J5Q","2026-01-26T23:31:08.041489276Z",3,"2026-01-26T23:33:31.93836236Z","true","2026-01-26T23:34:25.930125494Z","01KFYAB432QEF9P86D9QZSFWBX","2026-01-26T23:31:08.03543001Z","5fff0b0bcbc37a5f5928ed26","2026-01-26T23:31:08.03543001Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-26T23:31:08.041489276Z","CG_cooperate","2026-01-26T23:31:08.041489276Z","{""PROLIFIC_PID"":""5fff0b0bcbc37a5f5928ed26"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""6977f91da60a89603455df8c""}","2026-01-26T23:31:08.318292517Z","{""plan"":""I will try to always park at either A or C, but never B or D""}","2026-01-26T23:34:25.928378069Z",NA,NA
